Log file open, 02/13/23 10:12:01
[2023.02.13-09.42.50:420][404]LogAssetEditorSubsystem: Opening Asset editor for MaterialInstanceConstant /Game/Megascans/Surfaces/Brick_Wall_ufogdbekw/MI_Brick_Wall_ufogdbekw_2K.MI_Brick_Wall_ufogdbekw_2K
[2023.02.13-09.42.50:624][404]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.13-09.42.51:770][404]LogViewport: Scene viewport resized to 1002x696, mode Windowed.
[2023.02.13-09.43.34:372][146]LogSlate: Window 'MI_Brick_Wall_ufogdbekw_2K' being destroyed
[2023.02.13-09.43.34:380][146]LogSlate: Window 'MI_Brick_Wall_ufogdbekw_2K' being destroyed
[2023.02.13-09.43.34:417][146]LogWorld: UWorld::CleanupWorld for World_4, bSessionEnded=true, bCleanupResources=true
[2023.02.13-09.43.34:417][146]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.13-09.43.37:894][335]LogAssetEditorSubsystem: Opening Asset editor for Texture2D /Game/Megascans/Surfaces/Brick_Wall_ufogdbekw/T_Brick_Wall_ufogdbekw_2K_D.T_Brick_Wall_ufogdbekw_2K_D
[2023.02.13-09.43.38:212][335]LogViewport: Scene viewport resized to 1067x692, mode Windowed.
[2023.02.13-09.43.52:229][921]LogSlate: Window 'T_Brick_Wall_ufogdbekw_2K_D' being destroyed
[2023.02.13-09.43.52:239][921]LogSlate: Window 'T_Brick_Wall_ufogdbekw_2K_D' being destroyed
[2023.02.13-09.43.54:983][ 70]LogAssetEditorSubsystem: Opening Asset editor for Material /Game/Megascans/Surfaces/Brick_Wall_ufogdbekw/T_Brick_Wall_ufogdbekw_2K_Mat.T_Brick_Wall_ufogdbekw_2K_Mat
[2023.02.13-09.43.54:999][ 70]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.13-09.43.55:369][ 70]MaterialEditorStats: Texture samplers: 0/16
[2023.02.13-09.43.55:369][ 70]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.43.55:369][ 70]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.43.55:369][ 70]MaterialEditorStats: Shader Count: 0
[2023.02.13-09.43.55:410][ 70]LogSlate: Took 0.019619 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.02.13-09.43.55:416][ 70]LogViewport: Scene viewport resized to 281x346, mode Windowed.
[2023.02.13-09.43.55:744][ 72]MaterialEditorStats: Base pass shader: 225 instructions
[2023.02.13-09.43.55:744][ 72]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.13-09.43.55:744][ 72]MaterialEditorStats: Texture samplers: 4/16
[2023.02.13-09.43.55:744][ 72]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.43.55:744][ 72]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.43.55:744][ 72]MaterialEditorStats: Shader Count: 4
[2023.02.13-09.44.57:493][315]LogViewport: Scene viewport resized to 120x346, mode Windowed.
[2023.02.13-09.45.18:830][ 59]LogSlate: Window 'T_Brick_Wall_ufogdbekw_2K_Mat' being destroyed
[2023.02.13-09.45.18:839][ 59]LogSlate: Window 'T_Brick_Wall_ufogdbekw_2K_Mat' being destroyed
[2023.02.13-09.45.18:892][ 59]LogWorld: UWorld::CleanupWorld for World_5, bSessionEnded=true, bCleanupResources=true
[2023.02.13-09.45.18:892][ 59]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.13-09.45.51:322][315]LogWebBrowser: Closing browser during destruction, this may cause a later crash.
[2023.02.13-09.45.51:323][315]LogWebBrowser: Deleting browser for Url=https://quixel.com/?code=d04bd47c8d4940319ce011f4ba623feb.
[2023.02.13-09.45.51:352][315]LogUObjectHash: Compacting FUObjectHashTables data took   0.95ms
[2023.02.13-09.45.51:362][315]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/__ExternalActors__/TopDown/Maps/TopDownMap/B/72/PR1QS01SW5BWFPFZ9C79RF_Auto2
[2023.02.13-09.45.51:362][315]LogSavePackage: Moving 'C:/Users/mathi/OneDrive/Documents/GitHub/UnrealTowerDefense/UnrealTD/Saved/PR1QS01SW5BWFPFZ9C79RF_Auto213196A224128CB9F308ADFB4CBDB1B38.tmp' to 'C:/Users/mathi/OneDrive/Documents/GitHub/UnrealTowerDefense/UnrealTD/Saved/Autosaves/Game/__ExternalActors__/TopDown/Maps/TopDownMap/B/72/PR1QS01SW5BWFPFZ9C79RF_Auto2.uasset'
[2023.02.13-09.45.51:375][315]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/TopDown/Maps/TopDownMap' took 0.067
[2023.02.13-09.45.51:375][315]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.067
[2023.02.13-09.47.29:469][722]LogAssetEditorSubsystem: Opening Asset editor for MaterialInstanceConstant /Game/Megascans/Surfaces/Brick_Wall_ufogdbekw/MI_Brick_Wall_ufogdbekw_2K.MI_Brick_Wall_ufogdbekw_2K
[2023.02.13-09.47.29:472][722]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.13-09.47.29:749][722]LogViewport: Scene viewport resized to 1002x696, mode Windowed.
[2023.02.13-09.47.31:395][781]LogSlate: Window 'MI_Brick_Wall_ufogdbekw_2K' being destroyed
[2023.02.13-09.47.31:403][781]LogSlate: Window 'MI_Brick_Wall_ufogdbekw_2K' being destroyed
[2023.02.13-09.47.31:434][781]LogWorld: UWorld::CleanupWorld for World_6, bSessionEnded=true, bCleanupResources=true
[2023.02.13-09.47.31:434][781]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.13-09.47.32:501][830]LogAssetEditorSubsystem: Opening Asset editor for Material /Game/Megascans/Surfaces/Brick_Wall_ufogdbekw/T_Brick_Wall_ufogdbekw_2K_Mat.T_Brick_Wall_ufogdbekw_2K_Mat
[2023.02.13-09.47.32:509][830]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.13-09.47.32:697][830]MaterialEditorStats: Texture samplers: 0/16
[2023.02.13-09.47.32:697][830]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.47.32:697][830]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.47.32:697][830]MaterialEditorStats: Shader Count: 0
[2023.02.13-09.47.32:706][830]LogViewport: Scene viewport resized to 120x346, mode Windowed.
[2023.02.13-09.47.32:771][831]LogShaderCompilers: Display: ================================================
[2023.02.13-09.47.32:771][831]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.13-09.47.32:771][831]LogShaderCompilers: Display: Total job queries 223, among them cache hits 39 (17.49%)
[2023.02.13-09.47.32:771][831]LogShaderCompilers: Display: Tracking 179 distinct input hashes that result in 137 distinct outputs (76.54%)
[2023.02.13-09.47.32:771][831]LogShaderCompilers: Display: RAM used: 1.41 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.17%
[2023.02.13-09.47.32:771][831]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.13-09.47.32:771][831]LogShaderCompilers: Display: Shaders Compiled: 179
[2023.02.13-09.47.32:771][831]LogShaderCompilers: Display: Jobs assigned 179, completed 179 (100.00%)
[2023.02.13-09.47.32:771][831]LogShaderCompilers: Display: Average time worker was idle: 94.51 s
[2023.02.13-09.47.32:771][831]LogShaderCompilers: Display: Time job spent in pending queue: average 14.04 s, longest 80.51 s
[2023.02.13-09.47.32:771][831]LogShaderCompilers: Display: Job execution time: average 14.03 s, max 63.94 s
[2023.02.13-09.47.32:771][831]LogShaderCompilers: Display: Job life time (pending + execution): average 28.07 s, max 89.60
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 126.75 s
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display: Jobs were issued in 141 batches (only local compilation was used), average 1.27 jobs/batch
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display: Average processing rate: 1.41 jobs/sec
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display: Total thread time: 656.47 s
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display: Total thread preprocess time: 64.84 s
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display: Percentage time preprocessing: 9.88%
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display: Effective parallelization: 5.18 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display:                                   FCloudRenderViewPS110false (compiled    1 times, average 12.80 sec, max 12.80 sec, min 12.80 sec)
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display:                                   FCloudRenderViewPS001false (compiled    1 times, average 12.61 sec, max 12.61 sec, min 12.61 sec)
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display:     TBasePassPSFSelfShadowedVolumetricLightmapPolicySkylight (compiled    1 times, average 11.21 sec, max 11.21 sec, min 11.21 sec)
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display:                                    FCloudRenderViewPS000true (compiled    1 times, average 10.84 sec, max 10.84 sec, min 10.84 sec)
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display:                                   FCloudRenderViewPS010false (compiled    1 times, average 10.63 sec, max 10.63 sec, min 10.63 sec)
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS - 21.50% of total time (compiled   17 times, average 8.30 sec, max 16.43 sec, min 4.11 sec)
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 13.18% of total time (compiled   27 times, average 3.20 sec, max 11.80 sec, min 1.31 sec)
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 10.31% of total time (compiled   27 times, average 2.51 sec, max 7.88 sec, min 1.29 sec)
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display:                                                 FLumenCardVS - 8.02% of total time (compiled   19 times, average 2.77 sec, max 7.31 sec, min 1.13 sec)
[2023.02.13-09.47.32:773][831]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 5.27% of total time (compiled   19 times, average 1.82 sec, max 4.85 sec, min 0.77 sec)
[2023.02.13-09.47.32:774][831]LogShaderCompilers: Display: ================================================
[2023.02.13-09.47.32:829][832]MaterialEditorStats: Base pass shader: 225 instructions
[2023.02.13-09.47.32:829][832]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.13-09.47.32:829][832]MaterialEditorStats: Texture samplers: 4/16
[2023.02.13-09.47.32:829][832]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.47.32:829][832]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.47.32:830][832]MaterialEditorStats: Shader Count: 4
[2023.02.13-09.47.47:823][519]MaterialEditorStats: Texture samplers: 0/16
[2023.02.13-09.47.47:823][519]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.47.47:823][519]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.47.47:823][519]MaterialEditorStats: Shader Count: 0
[2023.02.13-09.47.47:895][521]MaterialEditorStats: Base pass shader: 225 instructions
[2023.02.13-09.47.47:895][521]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.13-09.47.47:895][521]MaterialEditorStats: Texture samplers: 4/16
[2023.02.13-09.47.47:896][521]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.47.47:896][521]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.47.47:896][521]MaterialEditorStats: Shader Count: 4
[2023.02.13-09.47.50:405][619]MaterialEditorStats: Texture samplers: 0/16
[2023.02.13-09.47.50:405][619]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.47.50:405][619]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.47.50:405][619]MaterialEditorStats: Shader Count: 0
[2023.02.13-09.47.50:521][622]MaterialEditorStats: Base pass shader: 225 instructions
[2023.02.13-09.47.50:521][622]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.13-09.47.50:521][622]MaterialEditorStats: Texture samplers: 4/16
[2023.02.13-09.47.50:521][622]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.47.50:521][622]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.47.50:521][622]MaterialEditorStats: Shader Count: 4
[2023.02.13-09.47.52:013][687]MaterialEditorStats: Texture samplers: 0/16
[2023.02.13-09.47.52:013][687]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.47.52:013][687]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.47.52:013][687]MaterialEditorStats: Shader Count: 0
[2023.02.13-09.47.52:128][690]MaterialEditorStats: Base pass shader: 225 instructions
[2023.02.13-09.47.52:128][690]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.13-09.47.52:128][690]MaterialEditorStats: Texture samplers: 4/16
[2023.02.13-09.47.52:128][690]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.47.52:128][690]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.47.52:128][690]MaterialEditorStats: Shader Count: 4
[2023.02.13-09.47.59:289][802]LogViewport: Scene viewport resized to 146x346, mode Windowed.
[2023.02.13-09.48.02:680][926]LogViewport: Scene viewport resized to 154x346, mode Windowed.
[2023.02.13-09.48.02:723][928]LogViewport: Scene viewport resized to 163x346, mode Windowed.
[2023.02.13-09.48.02:778][930]LogViewport: Scene viewport resized to 187x346, mode Windowed.
[2023.02.13-09.48.02:798][931]LogViewport: Scene viewport resized to 197x346, mode Windowed.
[2023.02.13-09.48.02:826][932]LogViewport: Scene viewport resized to 213x346, mode Windowed.
[2023.02.13-09.48.02:874][934]LogViewport: Scene viewport resized to 236x346, mode Windowed.
[2023.02.13-09.48.02:913][936]LogViewport: Scene viewport resized to 250x346, mode Windowed.
[2023.02.13-09.48.03:011][941]LogViewport: Scene viewport resized to 253x346, mode Windowed.
[2023.02.13-09.48.03:048][943]LogViewport: Scene viewport resized to 257x346, mode Windowed.
[2023.02.13-09.48.03:097][945]LogViewport: Scene viewport resized to 260x346, mode Windowed.
[2023.02.13-09.48.03:135][947]LogViewport: Scene viewport resized to 268x346, mode Windowed.
[2023.02.13-09.48.03:179][949]LogViewport: Scene viewport resized to 278x346, mode Windowed.
[2023.02.13-09.48.03:220][951]LogViewport: Scene viewport resized to 288x346, mode Windowed.
[2023.02.13-09.48.03:265][953]LogViewport: Scene viewport resized to 301x346, mode Windowed.
[2023.02.13-09.48.03:305][955]LogViewport: Scene viewport resized to 307x346, mode Windowed.
[2023.02.13-09.48.03:345][957]LogViewport: Scene viewport resized to 308x346, mode Windowed.
[2023.02.13-09.48.22:467][216]MaterialEditorStats: Texture samplers: 0/16
[2023.02.13-09.48.22:467][216]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.48.22:467][216]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.48.22:467][216]MaterialEditorStats: Shader Count: 0
[2023.02.13-09.48.24:968][277]MaterialEditorStats: Texture samplers: 2/16
[2023.02.13-09.48.24:968][277]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.48.24:968][277]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.48.24:969][277]MaterialEditorStats: Shader Count: 1
[2023.02.13-09.48.25:445][289]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.13-09.48.25:445][289]MaterialEditorStats: Texture samplers: 2/16
[2023.02.13-09.48.25:446][289]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.48.25:446][289]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.48.25:446][289]MaterialEditorStats: Shader Count: 3
[2023.02.13-09.48.25:741][297]MaterialEditorStats: Base pass shader: 226 instructions
[2023.02.13-09.48.25:741][297]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.13-09.48.25:741][297]MaterialEditorStats: Texture samplers: 4/16
[2023.02.13-09.48.25:741][297]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.48.25:741][297]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.48.25:741][297]MaterialEditorStats: Shader Count: 4
[2023.02.13-09.48.26:207][309]LogMaterialEditor: Saving and Compiling material T_Brick_Wall_ufogdbekw_2K_Mat
[2023.02.13-09.48.27:381][309]LogUObjectHash: Compacting FUObjectHashTables data took   0.74ms
[2023.02.13-09.48.28:286][309]LogUObjectHash: Compacting FUObjectHashTables data took   0.60ms
[2023.02.13-09.48.28:300][309]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.13-09.48.30:457][309]LogStall: Stall detector 'FShaderCompilingManager::BlockOnShaderMapCompletion' exceeded budget of 2.000000s, reporting...
[2023.02.13-09.48.40:036][309]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [9084ms] waiting for h/w. InstanceID=1
[2023.02.13-09.48.40:041][309]LogStall: Stall detector 'FShaderCompilingManager::BlockOnShaderMapCompletion' report submitted, and took 0.033155s
[2023.02.13-09.48.40:068][309]LogStall: Stall detector 'FShaderCompilingManager::BlockOnShaderMapCompletion' complete in 0.050000s (0.054856s overbudget)
[2023.02.13-09.48.40:112][309]LogSavePackage: Moving output files for package: /Game/Megascans/Surfaces/Brick_Wall_ufogdbekw/T_Brick_Wall_ufogdbekw_2K_Mat
[2023.02.13-09.48.40:112][309]LogSavePackage: Moving 'C:/Users/mathi/OneDrive/Documents/GitHub/UnrealTowerDefense/UnrealTD/Saved/T_Brick_Wall_ufogdbekw_2K_Mat271920FC414A6FA2C5881FA7A32580BB.tmp' to 'C:/Users/mathi/OneDrive/Documents/GitHub/UnrealTowerDefense/UnrealTD/Content/Megascans/Surfaces/Brick_Wall_ufogdbekw/T_Brick_Wall_ufogdbekw_2K_Mat.uasset'
[2023.02.13-09.48.40:126][309]LogFileHelpers: InternalPromptForCheckoutAndSave took 11.8 sec (total: 24.6 sec)
[2023.02.13-09.48.40:133][309]AssetCheck: New page: Asset Save: T_Brick_Wall_ufogdbekw_2K_Mat
[2023.02.13-09.48.40:133][309]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/Surfaces/Brick_Wall_ufogdbekw/T_Brick_Wall_ufogdbekw_2K_Mat.T_Brick_Wall_ufogdbekw_2K_Mat
[2023.02.13-09.48.40:140][309]MaterialEditorStats: Base pass shader: 226 instructions
[2023.02.13-09.48.40:140][309]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.13-09.48.40:140][309]MaterialEditorStats: MaxSampler: 275 instructions
[2023.02.13-09.48.40:140][309]MaterialEditorStats: Texture samplers: 5/16
[2023.02.13-09.48.40:140][309]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.48.40:140][309]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.48.40:140][309]MaterialEditorStats: Shader Count: 16
[2023.02.13-09.48.40:141][309]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=7520
[2023.02.13-09.48.40:356][313]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=8, SampleRate=48000, DeviceID={0.0.0.00000000}.{e9862b30-9418-4590-b1a8-a8bbd106f6ee}, Name=Speakers (Realtek(R) Audio)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=189.14
[2023.02.13-09.48.40:357][313]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=1
[2023.02.13-09.48.40:359][313]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.13-09.48.47:612][446]MaterialEditorStats: Texture samplers: 0/16
[2023.02.13-09.48.47:612][446]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.48.47:612][446]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.48.47:612][446]MaterialEditorStats: Shader Count: 0
[2023.02.13-09.48.49:622][497]MaterialEditorStats: Texture samplers: 2/16
[2023.02.13-09.48.49:623][497]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.48.49:623][497]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.48.49:623][497]MaterialEditorStats: Shader Count: 1
[2023.02.13-09.48.50:119][510]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.13-09.48.50:119][510]MaterialEditorStats: Texture samplers: 2/16
[2023.02.13-09.48.50:119][510]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.48.50:119][510]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.48.50:119][510]MaterialEditorStats: Shader Count: 3
[2023.02.13-09.48.50:323][516]MaterialEditorStats: Base pass shader: 226 instructions
[2023.02.13-09.48.50:323][516]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.13-09.48.50:323][516]MaterialEditorStats: Texture samplers: 4/16
[2023.02.13-09.48.50:323][516]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.48.50:323][516]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.48.50:323][516]MaterialEditorStats: Shader Count: 4
[2023.02.13-09.48.50:359][517]LogMaterialEditor: Saving and Compiling material T_Brick_Wall_ufogdbekw_2K_Mat
[2023.02.13-09.48.51:012][517]LogUObjectHash: Compacting FUObjectHashTables data took   0.43ms
[2023.02.13-09.48.51:902][517]LogUObjectHash: Compacting FUObjectHashTables data took   0.43ms
[2023.02.13-09.48.51:916][517]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.13-09.48.54:052][517]LogStall: Stall detector 'FShaderCompilingManager::BlockOnShaderMapCompletion' exceeded budget of 2.000000s
[2023.02.13-09.48.54:368][517]LogStall: Stall detector 'FShaderCompilingManager::BlockOnShaderMapCompletion' complete in 0.004166s (0.319261s overbudget)
[2023.02.13-09.48.54:403][517]LogSavePackage: Moving output files for package: /Game/Megascans/Surfaces/Brick_Wall_ufogdbekw/T_Brick_Wall_ufogdbekw_2K_Mat
[2023.02.13-09.48.54:404][517]LogSavePackage: Moving 'C:/Users/mathi/OneDrive/Documents/GitHub/UnrealTowerDefense/UnrealTD/Saved/T_Brick_Wall_ufogdbekw_2K_Mat9D149FA3403326C8BCE86B80FE48F763.tmp' to 'C:/Users/mathi/OneDrive/Documents/GitHub/UnrealTowerDefense/UnrealTD/Content/Megascans/Surfaces/Brick_Wall_ufogdbekw/T_Brick_Wall_ufogdbekw_2K_Mat.uasset'
[2023.02.13-09.48.54:413][517]LogFileHelpers: InternalPromptForCheckoutAndSave took 2.49 sec (total: 27.1 sec)
[2023.02.13-09.48.54:416][517]AssetCheck: New page: Asset Save: T_Brick_Wall_ufogdbekw_2K_Mat
[2023.02.13-09.48.54:416][517]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/Surfaces/Brick_Wall_ufogdbekw/T_Brick_Wall_ufogdbekw_2K_Mat.T_Brick_Wall_ufogdbekw_2K_Mat
[2023.02.13-09.48.54:417][517]MaterialEditorStats: Base pass shader: 226 instructions
[2023.02.13-09.48.54:417][517]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.13-09.48.54:417][517]MaterialEditorStats: MaxSampler: 275 instructions
[2023.02.13-09.48.54:417][517]MaterialEditorStats: Texture samplers: 5/16
[2023.02.13-09.48.54:417][517]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.48.54:417][517]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.48.54:417][517]MaterialEditorStats: Shader Count: 16
[2023.02.13-09.49.02:924][686]LogNavigationDataBuild: Navigation data generation finished for RecastNavMesh-Default (RecastNavMesh /Game/TopDown/Maps/TopDownMap.TopDownMap:PersistentLevel.RecastNavMesh-Default).
[2023.02.13-09.49.05:233][769]LogNavigationDataBuild: Navigation data generation finished for RecastNavMesh-Default (RecastNavMesh /Game/TopDown/Maps/TopDownMap.TopDownMap:PersistentLevel.RecastNavMesh-Default).
[2023.02.13-09.49.06:430][812]LogNavigationDataBuild: Navigation data generation finished for RecastNavMesh-Default (RecastNavMesh /Game/TopDown/Maps/TopDownMap.TopDownMap:PersistentLevel.RecastNavMesh-Default).
[2023.02.13-09.49.11:732][966]MaterialEditorStats: Texture samplers: 0/16
[2023.02.13-09.49.11:732][966]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.49.11:732][966]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.49.11:732][966]MaterialEditorStats: Shader Count: 0
[2023.02.13-09.49.12:340][982]MaterialEditorStats: Base pass shader: 226 instructions
[2023.02.13-09.49.12:340][982]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.13-09.49.12:340][982]MaterialEditorStats: Texture samplers: 4/16
[2023.02.13-09.49.12:340][982]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.02.13-09.49.12:341][982]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.13-09.49.12:341][982]MaterialEditorStats: Shader Count: 2
[2023.02.13-09.49.14:107][ 32]LogMaterialEditor: Saving and Compiling material T_Brick_Wall_ufogdbekw_2K_Mat
[2023.02.13-09.49.14:724][ 32]LogUObjectHash: Compacting FUObjectHashTables data took   0.37ms
[2023.02.13-09.49.14:980][ 32]LogUObjectHash: Compacting FUObjectHashTables data took   0.40ms
[2023.02.13-09.49.14:996][ 32]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.13-09.49.15:145][ 32]LogSavePackage: Moving output files for package: /Game/Megascans/Surfaces/Brick_Wall_ufogdbekw/T_Brick_Wall_ufogdbekw_2K_Mat
